Country,Title,Variety,City,Lat,Lng,PriceAverage,PointsAverage,Price Average,Points Average
Mexico,Emevé 2010 Cabernet Sauvignon (Valle de Guadalupe),Cabernet Sauvignon,el sauzal,32.09,-116.63,22.0,83.0,22.0,83.0
Spain,Idrias 2011 Chardonnay (Somontano),Chardonnay,barbastro,42.09,-0.09,27.5,81.5,27.5,81.5
US,Forge Cellars 2014 Les Alliés Pinot Noir (Finger Lakes),Pinot Noir,ithaca,42.48,-76.86,32.0,92.0,32.0,92.0
South Africa,Cape Point Vineyards 2013 Isliedh White (Cape Peninsula),Bordeaux-style White Blend,cape town,-34.1,18.39,42.333333333333336,90.66666666666667,42.333333333333336,90.66666666666667
Australia,Apogee 2012 Deluxe Vintage Brut Sparkling (Tasmania),Sparkling Blend,launceston,-41.16,147.23,80.0,92.0,80.0,92.0
Germany,Dr. F. Weins-Prüm 2005 Wehlener Sonnenuhr Spätlese Riesling (Mosel-Saar-Ruwer),Riesling,morbach,49.94,7.05,30.0,91.0,30.0,91.0
Germany,Mönchhof 2005 Mosel Slate Spätlese Riesling (Mosel-Saar-Ruwer),Riesling,bad neuenahr-ahrweiler,50.53,7.02,20.0,91.0,20.0,91.0
US,Lucky NV Proprietary Red (North Coast),Red Blend,stephenville,32.11,-98.33,24.0,84.0,24.0,84.0
Australia,Yangarra Park 2000 Chardonnay (South Eastern Australia),Chardonnay,adelaide,-35.16,138.64,10.0,87.0,10.0,87.0
US,Deux Amis 1999 Zinfandel (Sonoma County),Zinfandel,windsor,38.55,-122.82,19.0,86.0,19.0,86.0
South Africa,Malan 2000 Family Vinter's Chardonnay (Stellenbosch),Chardonnay,stellenbosch,-33.88,18.85,8.0,86.0,8.0,86.0
Australia,Bellarine Estate 2000 James Paddock Chardonnay (South Eastern Australia),Chardonnay,clifton springs,-38.14,144.61,15.0,88.0,15.0,88.0
Australia,Reynolds 2001 Chardonnay (New South Wales),Chardonnay,gawler,-34.51,139.01,10.0,88.0,10.0,88.0
Australia,Killerby 2000 Chardonnay (Western Australia),Chardonnay,busselton,-33.81,115.04,45.0,87.0,45.0,87.0
France,Domaine de l'Eole 2010 Rosé (Coteaux d'Aix-en-Provence),Rosé,saint-remy-de-provence,43.77,4.92,17.0,90.0,17.0,90.0
US,Carter 2008 Revilo Vineyard Cabernet Sauvignon (St. Helena),Cabernet Sauvignon,temecula,33.53,-117.06,85.0,90.0,85.0,90.0
France,Domaine de la Berthète 2009 Sensation Red (Côtes du Rhône),Rhône-style Red Blend,orange,44.14,4.89,13.5,88.5,13.5,88.5
Italy,Ca' Lojera 2014  Lugana Superiore,Turbiana,desenzano del garda,45.45,10.64,20.0,89.33333333333333,20.0,89.33333333333333
Slovenia,Edi Simcic 2011 Duet Lex Red (Goriska Brda),Bordeaux-style Red Blend,gorizia,45.97,13.54,42.5,88.0,42.5,88.0
France,Paul Prieur et Fils 2015  Sancerre,Pinot Noir,gien,47.34,2.81,25.0,88.0,25.0,88.0
Italy,Strasserhof 2010 Sylvaner (Alto Adige),Sylvaner,bressanone,46.75,11.65,29.0,88.0,29.0,88.0
Portugal,Raposeira 1999 Velha Reserva Bruto Sparkling (Vinho Espumante de Qualidade),Portuguese Sparkling,lamego,41.09,-7.83,16.5,84.5,16.5,84.5
France,Domaine St Martin d'Agel 2009 Red (Faugères),Rhône-style Red Blend,agde,43.46,3.51,12.0,85.0,12.0,85.0
Italy,Donelli NV Amabile  (Lambrusco Grasparossa di Castelvetro),Red Blend,parma,44.79,10.46,17.333333333333332,85.66666666666667,17.333333333333332,85.66666666666667
Spain,Marqués de Chivé 2012 Crianza Tempranillo (Utiel-Requena),Tempranillo,logrono,42.51,-2.62,11.0,86.0,11.0,86.0
Spain,Adrás 2013 Mencía (Ribeira Sacra),Mencía,adra,36.76,-2.99,19.0,86.25,19.0,86.25
Spain,Rectoral de Amandi 2013 Colleita Seleccionada Mencía (Ribeira Sacra),Mencía,monforte de lemos,42.4,-7.52,22.0,85.0,22.0,85.0
France,Bernard Baudry 2008 La Croix Boisée  (Chinon),Cabernet Franc,joue-les-tours,47.16,0.33,27.75,92.75,27.75,92.75
Spain,Malondro 2008 Red (Montsant),Red Blend,reus,41.26,0.91,21.5,85.5,21.5,85.5
Germany,Dönnhoff 2014 Oberhäuser Brücke Spätlese Riesling (Nahe),Riesling,bad kreuznach,49.79,7.76,37.5,93.5,37.5,93.5
Germany,Moselland 2014 Cat Bottle Rosé Pinot Noir (Nahe),Pinot Noir,morbach,49.93,7.06,14.333333333333334,87.33333333333333,14.333333333333334,87.33333333333333
Spain,Bodegas Soledad 2015 Solmayor Tempranillo (Uclés),Tempranillo,tarancon,39.93,-3.01,16.0,86.0,16.0,86.0
US,Mineral Wines 2009 Merlot (Calaveras County),Merlot,oakdale,38.14,-120.46,28.0,85.5,28.0,85.5
France,Villa Dria 2012 Colombard-Sauvignon Blanc (Côtes de Gascogne),Colombard-Sauvignon Blanc,tonneins,43.89,0.07,9.0,87.0,9.0,87.0
France,Vignobles Dom Brial 2008 Château les Pines G-S-M (Côtes du Roussillon Villages),G-S-M,saint-esteve,42.75,2.82,24.0,87.0,24.0,87.0
US,Gianni Buonomo 2012 Sangiovese (Washington),Sangiovese,coronado,32.75,-117.25,49.0,85.0,49.0,85.0
France,Château Moulin de Clotte 2014  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,libourne,44.89,-0.15,17.666666666666668,86.66666666666667,17.666666666666668,86.66666666666667
Italy,Luca Faccinelli 2013 Matteo Bandello Rosso  (Valtellina),Nebbiolo,sondrio,46.17,9.99,20.0,85.0,20.0,85.0
Italy,La Corsa 2010 Aghiloro  (Maremma Toscana),Red Blend,orbetello,42.45,11.32,20.5,88.5,20.5,88.5
US,Caraccioli 2007 Brut Cuvée Sparkling (Santa Lucia Highlands),Sparkling Blend,monterey,36.55,-121.92,42.666666666666664,86.33333333333333,42.666666666666664,86.33333333333333
US,Vint Hill 2012 Petit Verdot (Virginia),Petit Verdot,manassas,38.74,-77.68,39.0,88.0,39.0,88.0
US,Lady Hill 2013 Freedom Hill Vineyard Pinot Noir (Willamette Valley),Pinot Noir,newberg,45.25,-122.89,28.0,86.0,28.0,86.0
France,Château la Roseraie 2014  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,blanquefort,44.94,-0.6,13.0,86.0,13.0,86.0
France,Château Larrat 2014  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,libourne,44.62,-0.22,15.0,86.0,15.0,86.0
France,Château Monconseil Gazin 2014  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,blanquefort,45.1,-0.62,20.0,86.0,20.0,86.0
Italy,Casa Raia 2007  Brunello di Montalcino,Sangiovese Grosso,siena,43.06,11.48,92.0,86.33333333333333,92.0,86.33333333333333
South Africa,Steenberg 2010 Private Cellar Series Sauvignon Blanc (Coastal Region),Sauvignon Blanc,cape town,-34.08,18.42,15.0,88.0,15.0,88.0
Italy,Ronchi di Giancarlo Rocca 2012  Barbaresco,Nebbiolo,alba,44.72,8.09,45.0,88.0,45.0,88.0
France,J. Moreau & Fils 2010  Chablis,Chardonnay,auxerre,47.82,3.79,20.0,88.0,20.0,88.0
France,Château Franc Couplet 2015  Bordeaux,Bordeaux-style Red Blend,marmande,44.74,0.16,12.0,85.0,12.0,85.0
France,Château Grand-Portail 2015  Bordeaux,Bordeaux-style Red Blend,royan,45.33,-0.96,15.0,85.0,15.0,85.0
France,Château Jeanguillon 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,bergerac,44.81,0.33,15.25,86.25,15.25,86.25
France,Mas Janeil by Francois Lurton 2016 Les Hauts de Janeil Syrah Rosé (Pays d'Oc),Rosé,libourne,44.88,-0.33,13.0,85.0,13.0,85.0
France,Château de Lagorce 2015  Bordeaux,Bordeaux-style Red Blend,libourne,44.72,-0.29,10.0,85.0,10.0,85.0
US,Odyssey NV Forbidden Fruit Red (Arizona),Red Blend,chico,39.84,-121.84,28.0,84.0,28.0,84.0
Spain,Argami 2015 Old Vines Verdejo (Rueda),Verdejo,oviedo,43.37,-5.84,18.0,85.0,18.0,85.0
US,Puma Road 2014 Pedregal Vineyard Estate Grown Rosé (Paicines),Rosé,gonzales,36.46,-121.45,32.5,88.0,32.5,88.0
South Africa,Stonewalker 2010 Chenin Blanc (Western Cape),Chenin Blanc,paarl,-33.9,19.11,10.0,86.0,10.0,86.0
South Africa,Bain's Way 2011 Chenin Blanc (Wellington),Chenin Blanc,paarl,-33.64,19.03,11.0,86.0,11.0,86.0
Spain,Xabec 2008 Red (Montsant),Red Blend,palma,39.54,2.72,24.0,86.0,24.0,86.0
US,Compass 1998 Merlot (California),Merlot,fredericksburg,30.23,-98.57,10.0,84.0,10.0,84.0
US,Nelson 1997 Cabernet Franc (Sonoma Valley),Cabernet Franc,nelson,-41.27,173.29,24.0,84.0,24.0,84.0
US,Sutter Home 1999 Chardonnay (California),Chardonnay,sonoma,38.49,-122.45,6.0,83.5,6.0,83.5
Italy,Edi Keber 2014 White (Collio),White Blend,gorizia,45.98,13.5,32.0,90.0,32.0,90.0
Portugal,Fitapreta 2013 Baga ao Sol Baga (Alentejano),Baga,evora,38.65,-7.95,38.0,90.0,38.0,90.0
Spain,Parra Family 2011 Parra Jiménez Verdejo (La Mancha),Verdejo,socuellamos,39.42,-2.77,11.0,83.0,11.0,83.0
Bulgaria,Villa Melnik 2012 Bergulé Mavrud (Bulgaria),Mavrud,sandanski,41.47,23.39,15.0,90.0,15.0,90.0
Italy,Fratelli Bucci 2007  Verdicchio dei Castelli di Jesi Classico Superiore,Verdicchio,mondolfo,43.6,13.09,26.0,86.0,26.0,86.0
France,Domaine Sébastien Dampt 2013 Vaillons Premier Cru  (Chablis),Chardonnay,auxerre,47.82,3.77,37.0,93.0,37.0,93.0
US,La Storia by Trentadue 2009 Estate Petite Sirah (Alexander Valley),Petite Sirah,healdsburg,38.68,-122.87,28.5,85.5,28.5,85.5
Spain,Ophalum 2015 Albariño (Rías Baixas),Albariño,cambados,42.45,-8.79,15.0,89.0,15.0,89.0
Italy,Vitas 2010 Pinot Grigio (Friuli Grave),Pinot Grigio,cervignano del friuli,45.86,13.32,14.0,86.0,14.0,86.0
France,Chartogne-Taillet NV Cuvée Sainte-Anne Brut  (Champagne),Champagne Blend,tinqueux,49.3,3.95,40.0,91.0,40.0,91.0
Spain,Lágrimas de Maria 2012 Madurado  (Rioja),Tempranillo,logrono,42.45,-2.71,13.666666666666666,85.0,13.666666666666666,85.0
France,Domaine de la Forêt 2015 Rosé (Mediterranée),Rosé,blois,47.32,1.41,10.0,85.0,10.0,85.0
France,La Châsse du Pape 2008 Prestige White (Côtes du Rhône),Rhône-style White Blend,carpentras,44.17,5.0,11.0,84.0,11.0,84.0
France,Château de Riberon 2011  Bordeaux Supérieur,Bordeaux-style Red Blend,saint-medard-en-jalles,45.22,-0.77,25.0,85.0,25.0,85.0
US,Saint Helena Winery 2009 Estate Cabernet Sauvignon (St. Helena),Cabernet Sauvignon,sonoma,38.52,-122.48,75.0,90.0,75.0,90.0
France,Château Noaillac 2012  Médoc,Bordeaux-style Red Blend,royan,45.4,-0.99,19.0,87.0,19.0,87.0
France,Château Peyfaures 2010 Dame de Coeur  (Bordeaux Supérieur),Bordeaux-style Red Blend,libourne,44.85,-0.27,25.0,87.0,25.0,87.0
France,Château Sénéjac 2006  Haut-Médoc,Bordeaux-style Red Blend,saint-medard-en-jalles,44.96,-0.69,16.5,89.0,16.5,89.0
France,Aimé Roquesante 2014 Rosé (Côtes de Provence),Rosé,draguignan,43.4,6.42,12.0,85.0,12.0,85.0
US,Sonoma Trail 2006 Pinot Noir (Sonoma Coast),Pinot Noir,sonoma,38.28,-122.42,15.0,86.0,15.0,86.0
Australia,Gilligan 2005 Shiraz-Grenache-Mourvèdre G-S-M (McLaren Vale),G-S-M,adelaide,-35.22,138.5,25.0,86.0,25.0,86.0
Spain,Agro de Bazán 2004 Mas de Bazan Los Varietales Crianza Bobal (Utiel-Requena),Bobal,cambados,42.54,-8.79,20.0,85.0,20.0,85.0
Lebanon,Château Ksara 2011 Cuvée du Pape Chardonnay (Lebanon),Chardonnay,riyaq,33.83,35.89,26.0,89.5,26.0,89.5
Australia,Deakin Estate 2008 Moscato (Victoria),Moscato,mildura,-34.41,142.29,9.0,84.0,9.0,84.0
US,Renaissance 2004 Mediterranean Red (Sierra Foothills),Red Blend,grass valley,39.33,-121.25,30.0,84.0,30.0,84.0
New Zealand,Curious Cove 2007 Unoaked Chardonnay (Hawke's Bay),Chardonnay,seddon,-41.53,174.01,15.0,85.0,15.0,85.0
US,Alfaro Family 2007 Pinot Noir (Santa Cruz Mountains),Pinot Noir,aptos,36.99,-121.82,35.0,85.0,35.0,85.0
France,Cave de Genouilly 2010  Bourgogne Aligoté,Aligoté,saint-vallier,46.66,4.58,18.0,84.0,18.0,84.0
US,Pressed 2013 Quinta Del Mar Vineyard Pinot Noir (Central Coast),Pinot Noir,burbank,34.18,-118.31,40.0,92.0,40.0,92.0
US,Elements by Artesa 2010 Chardonnay (Napa County-Sonoma County),Chardonnay,napa,38.27,-122.36,16.0,86.0,16.0,86.0
Italy,Verrone 2009 Prime Vigne Aglianico (Cilento),Aglianico,cossato,45.53,8.17,17.0,87.0,17.0,87.0
France,Château Darzac 2010 Réserve  (Bordeaux Supérieur),Bordeaux-style Red Blend,bergerac,44.81,0.33,16.0,88.5,16.0,88.5
US,Skylite Cellars 2007 Cabernet Sauvignon (Walla Walla Valley (WA)),Cabernet Sauvignon,college place,46.07,-118.4,28.0,87.0,28.0,87.0
US,Spence 2007 Cabernet Sauvignon (Howell Mountain),Cabernet Sauvignon,sonoma,38.59,-122.44,65.0,87.0,65.0,87.0
Spain,Ermita Veracruz 2008 Verdejo (Rueda),Verdejo,jumilla,38.48,-1.18,18.0,88.0,18.0,88.0
France,Château Grand Destieu 2006  Saint-Émilion,Bordeaux-style Red Blend,libourne,44.87,-0.18,34.0,89.0,34.0,89.0
New Zealand,Chard Farm 2006 Pinot Noir (Central Otago),Pinot Noir,wanaka,-45.01,168.88,39.0,89.0,39.0,89.0
Italy,Ca' du Rabajà 2007  Barbaresco,Nebbiolo,alba,44.72,8.08,34.5,89.5,34.5,89.5
France,Jean-Claude Roux 2014  Quincy,Sauvignon Blanc,saint-doulchard,46.97,2.32,19.0,88.0,19.0,88.0
Italy,La Cignozza 2011  Chianti,Red Blend,montepulciano,43.05,11.86,17.666666666666668,87.0,17.666666666666668,87.0
Italy,Puiatti 2012 Vuj Friulano (Isonzo del Friuli),Friulano,ronchi dei legionari,45.9,13.46,25.0,86.0,25.0,86.0
France,Miradou 2010 Rosé (Côtes de Provence),Rosé,agen,44.05,0.67,11.666666666666666,85.33333333333333,11.666666666666666,85.33333333333333
US,Napa Glen 2013 Meritage (Napa Valley),Meritage,sonoma,38.36,-122.54,30.0,87.0,30.0,87.0
France,Château Tour Saint Vincent 2014  Médoc,Bordeaux-style Red Blend,saint-medard-en-jalles,45.24,-0.77,21.0,85.5,21.0,85.5
France,Cordier 2015 Enjoy la Vie  (Bordeaux),Bordeaux-style Red Blend,macon,46.27,4.75,17.0,84.0,17.0,84.0
Uruguay,Bodegas Carrau 2016 Reserva Las Violatas Chardonnay (Uruguay),Chardonnay,la paz,-34.79,-56.22,20.0,84.33333333333333,20.0,84.33333333333333
Italy,La Torricella 2011  Barolo,Nebbiolo,alba,44.58,8.0,50.0,89.0,50.0,89.0
US,Pend d'Oreille 2006 Berghan Vineyard Cabernet Sauvignon (Washington),Cabernet Sauvignon,sandpoint,48.28,-116.55,21.5,85.0,21.5,85.0
New Zealand,Sentinel 2009 Sauvignon Blanc (Marlborough),Sauvignon Blanc,seddon,-41.65,174.13,14.0,85.0,14.0,85.0
Chile,Lucky7 2009 Sauvignon Blanc (Maule Valley),Sauvignon Blanc,san antonio,-33.68,-71.5,10.0,85.5,10.0,85.5
New Zealand,Riparian 2008 Sauvignon Blanc (Marlborough),Sauvignon Blanc,seddon,-41.65,174.13,7.0,85.0,7.0,85.0
France,Domaine Franck Millet 2014 Insolite  (Sancerre),Sauvignon Blanc,gien,47.3,2.79,30.0,91.0,30.0,91.0
Spain,Valquejigoso 2010 DV Red (Spain),Red Blend,navalcarnero,40.29,-4.15,59.0,93.5,59.0,93.5
US,Bailarin 2014 Suacci Vineyard Pinot Noir (Russian River Valley),Pinot Noir,sacramento,38.58,-121.5,48.0,93.0,48.0,93.0
Spain,El Molino de Puelles 2004 Viticultura Ecológica  (Rioja),Tempranillo,miranda de ebro,42.58,-2.71,33.0,89.0,33.0,89.0
France,Domaine Font de Michelle 2009 Red (Châteauneuf-du-Pape),Rhône-style Red Blend,sorgues,44.04,4.89,50.0,93.0,50.0,93.0
France,Chateau Dauzac 2010  Margaux,Bordeaux-style Red Blend,blanquefort,45.02,-0.62,80.0,93.0,80.0,93.0
France,Château le Bon Pasteur 2009  Pomerol,Bordeaux-style Red Blend,libourne,44.93,-0.18,96.0,93.0,96.0,93.0
Spain,Fuerza 2010 Red (Jumilla),Red Blend,jumilla,38.58,-1.27,17.0,89.0,17.0,89.0
Italy,Cagliero 2011 Ravera  (Barolo),Nebbiolo,milan,45.5,9.2,80.0,93.0,80.0,93.0
Austria,Wenzel 2006 Rusterberg Pinot Noir (Burgenland),Pinot Noir,rust,47.8,16.68,46.5,88.5,46.5,88.5
US,Casa Tiene Vista 2010 Blackbird Merlot (California),Merlot,fallbrook,33.45,-117.24,30.333333333333332,80.33333333333333,30.333333333333332,80.33333333333333
US,Heitz 2015 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,sonoma,38.49,-122.45,90.0,92.33333333333333,90.0,92.33333333333333
US,Malene Wines 2015 Rosé (Central Coast),Rosé,arroyo grande,35.2,-120.57,22.0,91.0,22.0,91.0
Germany,Weingut Seck 2011 Dornfelder (Rheinhessen),Dornfelder,alzey,49.8,8.26,27.0,86.0,27.0,86.0
Italy,Col di Rocca NV Extra Dry  (Valdobbiadene Prosecco Superiore),Glera,pieve di soligo,45.97,12.13,15.0,86.0,15.0,86.0
France,La Confrérie de Oisly et Thésée 2016 Les Gourmets Sauvignon Blanc (Touraine),Sauvignon Blanc,blois,47.39,1.38,11.0,86.0,11.0,86.0
Italy,Voga NV  Prosecco,Glera,pescantina,45.51,10.77,15.0,85.0,15.0,85.0
Italy,Corte Giona 2011  Amarone della Valpolicella,Red Blend,negrar,45.5,10.91,37.0,90.0,37.0,90.0
US,Blue Oasis 2014 Costa Vineyard Pinot Noir (Mendocino County),Pinot Noir,sonoma,38.49,-122.48,52.0,93.0,52.0,93.0
France,Château Bel-Air Ouÿ 2014  Saint-Émilion,Bordeaux-style Red Blend,libourne,44.89,-0.16,35.0,92.0,35.0,92.0
France,Château du Breuil 2014  Haut-Médoc,Bordeaux-style Red Blend,les ponts-de-ce,47.33,-0.63,17.0,92.0,17.0,92.0
France,Château Fayat 2014  Pomerol,Merlot,libourne,44.93,-0.24,65.0,92.0,65.0,92.0
Australia,Cascabel 2013 Composé Mourvèdre-Syrah (McLaren Vale),Mourvèdre-Syrah,victor harbor,-35.31,138.49,18.0,92.0,18.0,92.0
France,Château Capdet 2011  Listrac-Médoc,Bordeaux-style Red Blend,saint-medard-en-jalles,45.07,-0.79,25.0,86.5,25.0,86.5
France,Château de Cérons 2012  Graves,Bordeaux-style White Blend,floirac,44.64,-0.33,36.5,87.25,36.5,87.25
France,Château des Cabans 2011  Médoc,Bordeaux-style Red Blend,libourne,44.74,-0.06,20.0,86.0,20.0,86.0
US,D'Anbino 2011 Orchestration Red (Paso Robles),Red Blend,atascadero,35.62,-120.69,28.0,84.0,28.0,84.0
South Africa,Sequillo 2006 White Wine White (Swartland),White Blend,somerset west,-34.01,18.9,32.0,90.0,32.0,90.0
Australia,Inkwell 2005 Wild Thing Shiraz (McLaren Vale),Shiraz,adelaide,-35.24,138.52,20.0,91.0,20.0,91.0
US,O-Neh-Da 2015 Dry Riesling (Finger Lakes),Riesling,canandaigua,42.74,-77.62,18.0,88.0,18.0,88.0
Spain,Pemartín NV Fino Palomino (Jerez),Palomino,jerez,36.68,-6.13,13.0,89.0,13.0,89.0
US,The Big Easy 2014 Red (Santa Barbara County),Red Blend,new orleans,29.99,-90.06,35.0,89.0,35.0,89.0
Argentina,La Riojana Coop 2014 Triada Malbec (La Rioja),Malbec,la rioja,-29.16,-67.5,7.0,82.0,7.0,82.0
Spain,Lagar de Cervera 2014 Albariño (Rías Baixas),Albariño,tomino,41.95,-8.83,26.0,82.0,26.0,82.0
Spain,Vega de Tera 2014 Halcon Verdejo (Vino de la Tierra de Castilla y León),Verdejo,la baneza,42.0,-6.12,13.0,80.0,13.0,80.0
France,Domaine Jean Grivot 2013  Clos de Vougeot,Pinot Noir,chenove,47.16,4.96,281.0,96.0,281.0,96.0
France,Château Majoureau 2009 Hyppos  (Bordeaux Supérieur),Bordeaux-style Red Blend,marmande,44.59,-0.14,25.0,80.0,25.0,80.0
US,Fat Cat 2010 Merlot (California),Merlot,new york,40.68,-74.0,10.5,84.75,10.5,84.75
Spain,Bodegas del Mundo 2010 Valdemoreda  (Rioja),Tempranillo,aranjuez,39.89,-3.32,8.0,80.0,8.0,80.0
US,State of Art 2011 Riesling (Arroyo Seco),Riesling,college place,46.06,-118.58,20.0,84.5,20.0,84.5
US,Tamayo 2006 Red (Contra Costa County),Red Blend,brentwood,37.92,-121.65,15.0,83.0,15.0,83.0
US,Amphora 2007 Peters Vineyard Pinot Noir (Russian River Valley),Pinot Noir,healdsburg,38.67,-122.93,53.5,88.0,53.5,88.0
Italy,Tenuta Monte Gorna 2012 Rosso  (Etna),Red Blend,pedara,37.65,15.08,25.0,88.0,25.0,88.0
US,Cache Creek Vineyards 2007 Cabernet Sauvignon (Lake County),Cabernet Sauvignon,clearlake,39.02,-122.57,17.0,85.0,17.0,85.0
France,Château Moulin de Canhaut 2008  Médoc,Bordeaux-style Red Blend,libourne,44.91,-0.13,26.166666666666668,86.16666666666667,26.166666666666668,86.16666666666667
US,Butternut 2013 Pinot Noir (California),Pinot Noir,american canyon,38.22,-122.27,18.0,85.0,18.0,85.0
US,Artevino 2006 Reserve Chardonnay (Mendocino County),Chardonnay,ukiah,38.93,-123.3,32.0,86.0,32.0,86.0
Austria,Muenzenrieder 2013 Rosecco Der Rosenfrizzante Zweigelt (Österreichischer Perlwein),Zweigelt,fertod,47.75,16.84,20.0,87.0,20.0,87.0
France,Château de Gironville 2014  Haut-Médoc,Bordeaux-style Red Blend,versailles,48.8,2.12,17.0,88.0,17.0,88.0
US,Lyric by Etude 2015 Pinot Noir (Santa Barbara County),Pinot Noir,napa,38.25,-122.32,25.0,86.5,25.0,86.5
US,WCP 2013 The Zin Cripple Creek Vineyard Zinfandel (Paso Robles),Zinfandel,atascadero,35.6,-120.69,34.0,91.0,34.0,91.0
France,Château Les Gatines 2015  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,vertou,47.16,-1.37,28.0,88.0,28.0,88.0
France,Château de Trinquevedel 2012  Tavel,Rosé,villeneuve-les-avignon,44.0,4.72,18.0,86.0,18.0,86.0
US,Hoi Polloi 2015 Illicit Pinot Noir (Santa Maria Valley),Pinot Noir,santa clarita,34.38,-118.53,50.0,92.0,50.0,92.0
US,Les Trouvés 2014 Red (Columbia Valley (WA)),Rhône-style Red Blend,columbia,38.97,-92.55,22.666666666666668,91.0,22.666666666666668,91.0
Spain,El Sequé 2010 Monastrell (Alicante),Monastrell,yecla,38.41,-1.07,42.0,91.0,42.0,91.0
US,Redwood Ridge Estate 2013 Red (Santa Cruz Mountains),Red Blend,los gatos,37.16,-122.0,25.0,91.0,25.0,91.0
Australia,Bremerton 2005 Tamblyn Cabernet-Shiraz-Malbec-Merlot Red (Langhorne Creek),Red Blend,mount barker,-35.29,139.03,21.0,88.0,21.0,88.0
Canada,Foxtrot 2013 Foxtrot Vineyard Pinot Noir (Okanagan Valley),Pinot Noir,penticton,49.57,-119.58,45.0,90.0,45.0,90.0
France,Château Andréa 2010  Graves,Bordeaux-style Red Blend,libourne,44.53,-0.25,16.0,88.0,16.0,88.0
France,Château de Lamarque 2012 Donjon de Lamarque  (Haut-Médoc),Bordeaux-style Red Blend,saint-medard-en-jalles,45.1,-0.72,30.0,88.0,30.0,88.0
France,Château la Calvaire 2012  Bordeaux Supérieur,Bordeaux-style Red Blend,saint-medard-en-jalles,45.22,-0.77,15.0,88.0,15.0,88.0
US,Grace Estate 2013 Estate Grown Cabernet Franc (Monticello),Cabernet Franc,charlottesville,38.11,-78.67,25.0,83.0,25.0,83.0
Chile,Lucatoni 2013 Grand Reserve Cabernet Sauvignon (Colchagua Valley),Cabernet Sauvignon,san antonio,-33.68,-71.5,20.0,92.0,20.0,92.0
Australia,Atze's Corner 2015 Estate Grown Shiraz (Barossa Valley),Shiraz,gawler,-34.49,139.0,20.0,90.5,20.0,90.5
Spain,Veiga da Princesa 2011 Albariño (Rías Baixas),Albariño,mozelos,42.09,-8.34,21.0,85.0,21.0,85.0
France,Trocard 2009  Bordeaux Supérieur,Bordeaux-style Red Blend,libourne,44.97,-0.14,14.0,84.5,14.0,84.5
France,Château Fonchereau 2010  Bordeaux Blanc,Sémillon,lormont,44.89,-0.44,20.0,82.0,20.0,82.0
France,Château Tire Pé 2009  Bordeaux,Bordeaux-style Red Blend,marmande,44.59,-0.1,16.0,81.0,16.0,81.0
France,Côté Mas 2012 Rosé Aurore Rosé (Pays d'Oc),Rosé,agde,43.49,3.52,14.0,88.5,14.0,88.5
Italy,Poggio Trevvalle 2013  Morellino di Scansano,Red Blend,grosseto,42.8,11.26,20.0,86.0,20.0,86.0
New Zealand,Wild South 2013 Pinot Noir (Marlborough),Pinot Noir,hastings,-39.61,176.78,16.333333333333332,84.66666666666667,16.333333333333332,84.66666666666667
France,Château Les Combes 2016  Bordeaux Blanc,Bordeaux-style White Blend,libourne,44.88,-0.13,15.0,91.0,15.0,91.0
Italy,Josef Niedermayr 2006 Allure Sauvignon (Alto Adige),Sauvignon,appiano,46.45,11.25,25.0,86.0,25.0,86.0
France,Moulin de Gassac 2006 Le Mazet Rosé Red (Vin de Pays de L'Herault),Rhône-style Red Blend,frontignan,43.66,3.59,9.0,86.0,9.0,86.0
Italy,Ronco delle Betulle 2006 Ribolla Gialla (Colli Orientali del Friuli),Ribolla Gialla,cividale del friuli,46.02,13.4,23.0,86.5,23.0,86.5
South Africa,Westerland 2006 Pinotage (Darling),Pinotage,paarl,-33.9,19.13,10.0,86.0,10.0,86.0
US,DAOU 2012 Soul of a Lion Cabernet Sauvignon (Adelaida District),Cabernet Sauvignon,atascadero,35.64,-120.78,100.0,95.0,100.0,95.0
France,Les Vignerons des Côtes d'Agly 2009 Les Arcades Red (Côtes du Roussillon Villages),Rhône-style Red Blend,saint-esteve,42.75,2.68,24.0,85.0,24.0,85.0
Italy,Bellarina 2012  Brunello di Montalcino,Sangiovese,montepulciano,42.99,11.52,36.0,86.0,36.0,86.0
France,Château Haut Grignon 2014  Médoc,Bordeaux-style Red Blend,chambery,45.5,6.0,22.0,86.0,22.0,86.0
Italy,Castello Tricerchi 2012  Brunello di Montalcino,Sangiovese,siena,43.11,11.49,36.5,85.5,36.5,85.5
US,Cricket Hill 2009 Merlot (Applegate Valley),Merlot,medford,42.18,-123.01,25.0,86.0,25.0,86.0
France,Manoir de la Tête Rouge 2007 Bagatelle  (Saumur),Cabernet Franc,thouars,47.13,-0.24,21.5,87.0,21.5,87.0
US,Tara Bella 2009 Estate Cabernet Sauvignon (Russian River Valley),Cabernet Sauvignon,windsor,38.48,-122.81,78.0,89.0,78.0,89.0
Italy,Cirotto NV Extra Dry Prosecco (Montello e Colli Asolani),Prosecco,riese,45.79,11.9,25.0,85.0,25.0,85.0
